epoch,train_loss,val_loss,det_f1,p_f1,s_f1,p_mae_sec,s_mae_sec,score,lr
1,2.0426997198343275,2.037150833413106,0.9823628407943453,0.8092593167220034,0.836111472848027,0.07322852760735692,0.10997975235573881,0.8759112101214587,0.00019659258262890683
2,2.03822065987587,2.023521155042222,0.9844444444444445,0.8212690180886625,0.8220600885717017,0.07558201460742017,0.10897992403689968,0.8759245170349361,0.0001866025403784439
3,2.033095159697533,2.0183272459957267,0.9866586216143738,0.8316706654880667,0.8221238938053097,0.07428256908593475,0.11070659695525524,0.8801510603025834,0.00017071067811865476
4,2.0280683125893275,2.0076015960575964,0.9876625764819954,0.832813337115124,0.8398955209441811,0.07284870960417271,0.11052752821930814,0.8867904781804334,0.00015000000000000001
5,2.023580169614156,2.015496148428146,0.9867445216282424,0.8355898187378548,0.8303440352332929,0.07275257338924396,0.10992005534630246,0.8842261251997967,0.0001258819045102521
6,2.018896929971377,2.010437295890485,0.989098909890989,0.7918675954039412,0.7927802214469891,0.07357341553266167,0.11153286905946722,0.8579155755806398,0.00010000000000000002
7,2.0152498551686606,2.0141791689739055,0.9863979848866499,0.8330638257395606,0.796771916904477,0.07364695135875271,0.10910036201186502,0.8720779091768959,7.411809548974796e-05
8,2.011914841445287,2.0192772403913892,0.9846547314578006,0.7971752439837546,0.8022043027491517,0.07350011405976233,0.10915547620896075,0.8613447593969022,5.0000000000000036e-05
9,2.0085530696312586,2.015071599371339,0.9856192460184128,0.8214441739998752,0.7978775913129319,0.07371220179303543,0.10955381998144492,0.8683136704437399,2.9289321881345264e-05
